Classify,Description
C#,"：1、计算机相关专业，重点大学本科以上学历，3年左右实际C#项目开发工作经验，有较好的面向对象的程序设计思想和应用经验；2、熟悉C#, 熟悉Microsoft Visual Studio 2010；3、接触相关DB，并能够使用SQL语言；4、有桌面软件开发项目经历或C/S项目开发经历；5、具备较强的逻辑思维能力和学习能力；6、对工作认真负责，肯吃苦；积极主动；优秀的时间管理能力、沟通协调能力、文档编写能力、问题解决能力、具备较好的语言表达；7、了解软件工程的基本思想，了解项目生命周期管理；8、有医疗背景优先，HIS相关开发经验。"
C#,应聘要求：1、1年以上C#后台开发经验；2、熟悉C#开发语言以及.net开发平台，MYSQL、SQL Server等关系数据库等进行网站相关的功能开发；3、可接收有较好编程基础的应届毕生；4、有库存管理系统开发经验或BI开发经验者从优；岗位描述：1、公司自主研发岗位，非外包、非外派；2、负责公司产品前后台程序开发；3、进行客户端混合开发后端支持以及WebApi相关的接口开发工作；
C#,：1.    统招本科以上学历，计算机相关专业毕业，1年以上后端开发经验。热爱软件开发并对前沿的软件开发有很高的兴趣；2.    熟悉Java或者.NET Core平台中的一种，良好的算法基础，精通各种搜索和排序算法；3.    精通多线程处理、并行处理、流式处理和异步处理；4.    熟悉分布式和大数据编程，熟悉Postgreql等开源数据库，有一定的数据库优化，有Spark、Flink、Hadoop，ElasticSearch，Kafka，Redis，Zookeeper中的一个及以上使用和优化经验优先；5.    优秀的沟通和配合能力，能够和PM顺畅进行业务沟通，能够和其它技术团队成员进行良好的技术沟通，可以独立完成项目的设计和开发。西窗科技是一家脱胎于微软MSN的新兴科技公司，专注于为中国用户出海创造更有效的广告账户优化服务。广告优化研发组，由Microsoft工程院富有经验的工程开发师，国内外高校毕业的博士生带队，致力于用先进的机器学习算法提高现有平台的效率。选择西窗：1、技术领先：基于分布式和容器的微服务架构，支持数以百计的服务自动部署并拓展到海量节点，拥有全自动、高弹性的开发、测试和运维架构；2、紧跟行业发展趋势：扎根于大数据研究，公司拥有海量数据，日常处理需要和数十T、数以百亿计的数据交互，是数据工程师、算法工程师和AI工程师的理想学习环境；3、良好的团队氛围：团队鼓励多沟通和主动学习，经常有讨论和分享会议。Manager曾经获得过微软广告与在线服务事业部大中华区总裁奖，主持了数以千万计的流量门户架构设计。公司为外企氛围，轻松愉快，鼓励创新，重视研究核心技术。
C#,"Senior Software Engineer – UI/APIABOUT THE OPPORTUNITY:FreeWheel is looking for passionate Software Engineers to help design and build our high-quality, innovative video advertising platform. This position is based in Beijing.FreeWheel helps the television industry to monetize their premium contents through a robusttechnology platform, which enables consumers to view high quality videos on any devices including PC, smart phone, OTT device, set-top box and traditional TV.FreeWheel’s Beijing Engineering Hub is the center of our global engineering group that is building the one-stop solution for TV industry to manage its billion-dollar revenue. Our tech platform is capable of handling billions of daily requests, providing insightful forecasting of inventory and audience, processing terabytes of raw daily data, and optimizing clients’ business.RESPONSIBILITIES:·     Be responsible for the complete lifecycle of software development, including designing, prototyping, implementation, testing, maintenance and technical support·         Produce technical specifications and determine operational feasibility·         Write well designed, testable, efficient code·         Develop software verification plans and quality assurance procedures·         Integrate software components into a fully functional software system·         Document and maintain software functionality·         Tailor and deploy engineering tools, processes and metrics·     Serve as the expert of online advertising industry, and drive the industry with continuous technical innovation·     Partner with global engineering, product and operations teams to further incorporate collective innovationsABOUT YOU:•    Extensive experience (3+ years for senior) on building and operating large scale web-based business applications including web sites, MIS, ERP, workflow tools etc.•    Solid Knowledgeable in the field (e.g. http, LAMP, JAVA, cutting-edge technologies)•    Experience with Golang is a plus.•    Experience with JavaScript, HTML/CSS, Ajax, and popular frameworks, like JQuery, Bootstrap, etc., is a plus.•    Experience in building browser-based rich-client Web application is a plus.•    Strong passion with learning / practicing new technics.•    Team working skills, good communication skills, Willingness to work under pressure."
C#,"Job Summary:Help us evolve our LiveMobile platform. You will be responsible for the design and implementation of a new REST API that will serve as the backend for the next generation of LiveMobile iOS and Android applications. You will interface with other teams and team members to access the business objects/logic that the new REST API will encapsulate.Essential Responsibilities:Essential Responsibilities:·         Extend the existing REST API platform to support new LiveMobile feature development.·         Provide technical guidance for team members with less domain expertise.·         Design, build, and maintain high performing, reusable, and reliable code.·         Recommend and/or build effective and efficient tools for automating API unit testing·         Participate in code and design reviews with your peers to ensure high quality, efficient code and designs are used.Qualifications:·         5+ years of related experience in a software development capacity delivering enterprise-grade large scale systems.·         Expert knowledge of REST and JSON.·         Proven track record of predictably delivering high quality code in an efficient manner·         Demonstrated ability to be accountable and responsible for a significant area of the product·         Thorough knowledge of object-oriented programming, multi-tier software development, web-based software, development environments (IDEs),  and source code repositories required·         Thorough knowledge of Microsoft .Net web application development tools required.·         Ability to effectively collaborate and communicate with team members·         Strong initiative and proactive attitude·         Ability to solve problems while working under pressure·         Possess analytical and decision making skills·         Possess planning and organization skills·         Possess creativity and innovation skillsEducation Requirements:BS/MS degree in Computer Science, Engineering or a related subject."
C#,：1、计算机、软件工程、生物医学工程等相关专业本科及以上学历；2、熟悉.Net开发平台，熟练使用Visual Studio；3、熟悉C#，有基本编程基础；4、熟悉常见数据库，如MySQL、Sqlserver等；5、有医疗行业软件开发、B/S软件开发基础者优先；
C#,：1. 三年以上软件开发经验，一年以上.NET软件项目开发经验；2. 熟练使用C#语言，熟练使用常用数据结构、算法与设计模式，具备C/C++基本开发能力加分；3. 熟练开发WPF应用程序，有Winform/QT/MFC经验加分；4. 掌握网络编程基础，掌握数据库应用开发，掌握多线程编程，有GIS开发经验加分。
C#,】1. 本科及以上学历，3年以上工作经验；2. 熟悉C#、ASP.NET、Azure开发的优先考虑；3. 有移动端或大型网站开发经验；4. 精通架构设计，后端搭建；5. 有很强的逻辑分析能力；6. 对移动互联网理解深刻；7. 能够承担工作压力，具有很强的自我驱动能力。附加：该岗位可以非北京地区候选人投递，可采用远程办公模式
C#,"：1、计算机、软件工程类相关专业本科毕业；2、三年以上以上B/S、C/S 软件产品设计和开发经验，C/S以WPF为主；3、精通C#、html、 JavaScript等多种编程语言。4、熟练wpf、prism框架、ASP.net core AngularJS,熟悉基本通信协议和常用的网络抓包工具；5、熟悉 mysql、sqlserver等主流数据库及其调优、事务，了解redis、rabbitmq；6、了解并熟练应用常用的软件设计模式，能独立开发部署；7、良好的技术文档习惯,具有规范化、标准化的代码编写习惯；8、能适应偶尔出差；福利待遇：1、五险+住房公积金+餐补+津贴；2、团建、旅游、健康体检；3、优秀员工评选，有优秀奖金；4、有年终奖；5、过节有过节费及等同值价礼品；6、每年至少有一次调薪机会；7、每天8小时制，做五休二，法定节假日；"
C#,与素质要求：（1）良好的学习心态；（2）精通C#，Winform的开发；（3）熟悉硬件通信人员优先
C#,：1)计算机相关专业毕业，统招本科及以上学历，5年及以上C#开发经验；2)熟悉C#语言及.NET体系架构，精通WebAPI、WebService等.Net常用开发技术；3)熟练掌握WindowsDLL、多线程、socket等开发技术；4)熟练掌握面向对象开发思想，掌握常用设计模式；5)至少掌握一种数据库技术（SQLServer/Mysql/Oracle)；6)具有团队精神，良好的自学能力，责任心强;
C#,：1、本科以上学历，五年以上C# Web开发工作经验；有医疗行业背景者优先；2、精通C#语言、ASP.Net，熟悉.Net框架，熟练使用VS.Net开发环境；3、熟练掌握WebForm、XMl Web Service、WCF、ADO.Net等信息系统构建技术；4、熟悉UML建模，熟练应用Visio/PD相关建模工具；5、深入理解面向对象设计原则，具备良好的OO设计和开发能力；6、熟练掌握SQLserver，MYSQL数据库相关开发，具备良好的SQL编写、优化、分析能力，了解并掌握基本数据库设计原则；7、有团队意识，学习能力强、善于沟通。
C#,：1、统招一本（或二本且英语六级）及以上学历；2、熟悉C++、C#语言，能够熟练使用VS进行Windows平台下的项目开发；3、熟悉Windows API、Socket、多线程等编程和DLL开发。
C#,：1、精通C#语言，熟悉Wpf或者Winform。2、精通网络通信，了解数据包的细节及TCP、UDP差异。3、精通计算机绘图知识。4、熟悉常用的设计模式和架构。5、熟悉多线程开发。
C#,"Basic Requirements:-          MS or BS in Computer Science.-          English requirement:1.       Basic English Level:·         CET-4 (non-English major basic skills)2.       Spoken English Level:·         Working level  Communication3.       Reading + writing English Level:·         Write & Read emails, memos and reports. (Business and technical related)Technical Requirement-          Must have 5 years of working experience in C# development.-          Must have experience with ASP.Net  Webform and Web API.-          Must have extensive experience in SQL Server development.-          Experience with VB.Net .-          Experience with Jenkins/GIT.-          Experience with HTML5 and JavaScript is a plus.-          Experience with Angular is a plus.-          Experience with JIRA/Confluence is a plus.-          Experience with financial markets business is a plus.-          Strong problem solving and debugging skills.-          Experience with agile development is a plusOther requirements-          Good communication skills. Able to start with minimum information and finally deliver at acceptance criteria.-          Must be patient and curious about unknown knowledge-          Quick learner to new approaches, technologies and industry terms"
C#,"：1、精通C#语言,深刻理解面向对象技术和开发理念、基础扎实并对新技术有学习的激情。2、熟练应用.Net的相关开发技术,并熟悉设计模式。3、具备较好的团队精神,很强的执行力与沟通能力,有较强的业务解析能力与分析能力，良好的代码编写习惯，熟悉软件开发规范、极强的责任心，工作踏实、勤恳。4、精通Winform、Wpf，具有良好的界面功底。优先项：1、熟悉Python、Lua等脚本编程者优先；了解C++的优先2、熟悉Ajax，Jquery，Vue等前端开发工具与框架者优先；"
C#,"工作内容：1、游戏后端框架讨论，搭建，尝试；2、核心系统的设计，实现，完善；3、项目协调，计划，任务进度质量跟进；4、测试，瓶颈优化，部署，运营期间沟通和协作；5、组内培训，人员管理。要求：1、至少3年游戏开发经验，经历1个完整游戏开发过程；2、至少精通一门高级编程语言；3、熟悉一种后端框架；4、拥有优秀的数学基础和逻辑能力，并有良好的英文阅读能力优先；5、熟悉游戏开发流程，并对持续优化有自己的坚持和见解；6、热爱游戏，对游戏开发有高度的热忱，对游戏质量有自己的执着的更佳。有以下经验者优先：1、有MMORPG,MOBA类游戏开发经验或者担任这类游戏战斗系统后端开发；2、参与处理过后端承载扩容，负载均衡，网络优化等方面的经验；3、能双端（熟悉前端开发）或者全栈开发；4、精通C#，Erlang等。工 作 地 点：福 建 厦 门"
C#,"：1、本科以上学历,3年以上c#开发经验2、熟悉wpf,WinForm开发、Windows API编程3、熟悉多线程的开发，调试4、有一定的OOP意识，了解常用设计模式5、良好的沟通能力和团队精神；良好的自我激励和抗压能力。6、有喷绘行业软件开发经验、图形图像处理开发经验优先录取.附：福利待遇六险一金（补充医疗保险，子女也能享受报销）；绩效奖金；带薪年假、病假；午餐补助；团队建设补贴；物价补贴；下午茶及各类饮品；加班餐；生日会；免费年度健康体检；年度集体旅游（国内和国外），能带家属一起；丰厚的结婚、生育礼金；能办北京工作居住证；全员持股；公司已挂牌新三板，明年上市主板IPO,是国家高新技术企业，发展空开广阔；"
C#,：1、大专及以上学历，计算机相关专业2、3年以上软件开发经验。能力优秀者可适当放宽年限要求3、.net基本功扎实，.net core    /    asp.net core  / ef core  / webapi，熟悉C#开发语言4、熟练掌握数据库技术，熟悉常用的oracle、sqlserver中的一种，可以进行数据库设计和sql调优5、有过APP，react native，h5经验者优先6、良好的计划、沟通、组织协调能力，有很强的团队合作精神；7、有物流行业软件开发工作经验者优先，承担过大型项目的设计开发或参与过产品需求分析、系统部署者优先
C#,：1、有三年以上软件开发经验，熟练掌握C#、asp.net、wpf开发语言及相应开发工具；2、精通Soket、串口、WebService技术，熟悉JavaScript、JQuery、Ajax、CSS;3、熟悉MySQL、SQLServer等数据库技术、熟练使用视图和存储过程；4、有C++或Android开发经验者优先；5、富有团队精神，责任感和沟通能力；6、具有独立分析问题和解决问题的能力，工作认真、踏实。
C#,：1、有三年以上软件开发经验，熟练掌握C#、asp.net、wpf开发语言及相应开发工具；2、精通Soket、串口、WebService技术，熟悉JavaScript、JQuery、Ajax、CSS;3、熟悉MySQL、SQLServer等数据库技术、熟练使用视图和存储过程；4、精通多层架构设计，精通B/S架构模式编程；5、有C++或Android开发经验者优先；6、富有团队精神，责任感和沟通能力；7、具有独立分析问题和解决问题的能力，工作认真、踏实。
C#,岗位职责：1、负责公司客户的产品驻场维护工作；2、协助完成客户产品的上线技术支持工作，包括安装调试、故障处理等；3、协助客户完成其现场实施、交付、维护等相关的工作。职位描述：1、本科及以上学历，计算机及相关专业，两年以上开发经验2、精通C#语言，精通.Net、 C/S平台的产品开发，包括WPF图形界面的开发；3、掌握TCP\HTTP网络协议，熟悉多线程、Socket通信、WebService等相关技术；4、良好的沟通能力、学习能力，具有团队协作精神和责任心；
C#,：1. 自动化控制/计算机/通讯/电子等相关专业，本科及以上学历，2年以上大中型软件项目开发、系统分析、架构设计工作经验；特别优秀的不在此限。2、熟悉敏捷开发项目管理流程，掌握软件编程规范，有丰富的项目实战经验；3、精通面向对象的程序设计思想、掌握常用的程序设计模式；4、具有较丰富的单元测试和软件重构的实践经验；5、熟悉设计模式，能够快速学习相关业务；6、优秀的C#开发能力，熟悉windows form编程，使用WPF技术参与过产品开发，有扎实的代码功底；7、熟悉TCP/IP协议并有实际开发经验；8、精通SqlServer、MySQL数据库；9、善于沟通，注重团队合作。加分项： 工控或工业行业工作背景优先考虑
C#,:1.良好的编程风格，精通C#2.有3D图形学基础优先3.对BIM技术有较为全面的理解，熟悉Revit和Revit二次开发优先4.超强的问题解决能力5.热爱互联网和新技术，具有极强的快速学习能力
C#,：1.两年以上 .Net C# 开发经验，熟练使用.Net开发工具（（WinForm、WPF）；2.熟悉界面设计，精通控件使用，能熟练使用WPF中常用的动画3.熟悉COM和.NET环境下C++类库调用者优先；4.良好的代码编写习惯和学习能力，责任心强，善于沟通；5.工作细致耐心，责任心强，善于学习，有较强分析解决问题能力，有良好团队合作精神；6.计算机或相关专业优先。
C#,：1、 全日制本科及以上学历，计算机，软件工程工程，金融工程等相关专业；2、 熟悉Java或C#/C++等编程语言，具备良好的专业知识；3、 具备较强的问题分析和解决能力；4、 勤奋，诚实，敬业，具备良好的人际沟通能力，有团队意识，对金融行业有兴趣。
C#,C#前端工程师招聘要求：1. 计算机相关专业本科及以上学历，五年以上开发经验;2. 精通 C# 开发语言和 .NET 框架，熟练掌握 WinForm 或 WPF GUI开发;3. 熟悉 WinForm 或 WPF 开发平台及框架原理，掌握 C# 调用 Winapi 的能力;4. 对多线程，委托，网络，异常和性能等知识有较深的理解;5. 能熟练使用 DevExpress 等组件库设计用户交互界面;
C#,办公环境1、 公司位于国贸CBD核心区域，办公环境高端优雅2、 高配置开发本+大尺寸显示器，打造标准化高效研发氛围3、 高颜值团宠、四布偶加持，随时撸猫4、 日常零食、加班餐等福利保障优势1、 国际化开源项目，所有工作都在GITHUB上实时公开，提升你的社区声誉2、 公司激励方式多样，期权及TOKEN可选3、 公司支持团队开辟新项目挑战1、 开发团队技术氛围浓厚，可能对你的基础和潜力都是一个较大的挑战2、 创始人经常亲自参与开发及技术评审，激烈交锋中你可能随时面临提点或否定3、 公司本部开发组中有外籍同事，对英文技术沟通能力有较高要求
C#,1、 3年及以上 .NET的开发工作经验（根据实际水平可适当放宽条件）。2、 计算机相关专业，本科及以上学历.3、 开发语言基础扎实，熟悉常用的 .NET的开发框架，有一种以上数据库应用开发经验，掌握数据库访问框架的使用方法.4、 具备较强的沟通能力，有较强的主动性及团队合作精神，责任心强，开朗自信，能承受工作压力.5、 有独立解决问题能力，可以 分析/设计/实现 复杂的业务逻辑.6、 喜欢开发工作，能够主动学习，紧跟IT发展的步伐.7、  接受项目经理分配的开发任务，参与设计、代码开发、测试等任务.8、 发挥自己技术特长，能够带领并指导小规模团队。9、 编写开发文档。10、 配合项目经理进行项目管理。11、 帮助解决项目中的难题。12、 完成公司交付其他工作。
C#,":1.精通.NET环境下的WEB开发，熟悉XML、WEB Service 等技术2.精通 C#, ASP.NET,JavaScript开发语言，熟练使用.Net开发工具3.熟悉xhtml+css布局设计和多浏览器的脚本要求4.熟练掌握MSSQL数据库的管理和SQL知识"
C#,：1、大学本科及以上学历，2年以上游戏开发经验；2、精通C#与C++语言，有2年以上相关语言开发经验，熟悉面向对象、泛型编程，了解c++1x语言的特性，理解boost库原理的更佳；3、熟悉MMO游戏的主要功能模块，熟悉unity3d引擎，有MMO战斗系统、动作系统、剧情系统、移动与同步机制设计经验的优先；4、深入理解UI机制，有丰富开发经验，能够进行UI批次优化，开发的同时保证性能，使用过FairyGUI或UGUI/NGUI的更佳；5、能够进行游戏前端的性能优化，有一定优化实战经验；6、理解SVN多人开发流程，有过多人协作开发经验；7、工作踏实认真，沟通顺畅，抗压能力强。
C#,"：1、有良好的编码习惯，注重代码质量与易读性；精通C++/C#编程语言2、具有一定的网络游戏客户端开发经验,有跨平台开发经验，参与过上线的网络游戏项目开发（有成功的次世代游戏开发经验优先）；3、精通Unity3D引擎的接口与游戏制作流程，精通Unity引擎的Render  Pipeline，至少掌握Cg/GLSL/HLSL任意一种Shader语言；4、熟悉3D技术，具有其他引擎开发经验，特别是具有UE4游戏项目经验，熟练掌握UE4中的蓝图编程和网络同步机制，了解其关键技术实现原理者优先；5、在框架设计、渲染、动画、网络同步，物理、游戏AI等其中某一技术领域有丰富经验者优先；6、有移动平台的渲染优化经验，了解Mobile GPU工作方式；7、具有较强的学习和分析能力，富有团队协作精神，良好的沟通能力；8、有一定的英语阅读能力，能看懂一般英文技术文档。"
C#,1. 名校计算机科学、机器学习、人工智能等专业博士2. 在计算机视觉、深度学习、机器学习等领域有研究或项目经验3. 精通至少一种技术语言，包括但不限于java、C/C 、C#、python等4. 在**会议或期刊发表过文章
C#,:1. 3年以上web网站相关开发经验；2. 精通C#、ASP.NET、ADO.NET编程，熟练掌握Redis、MySQL数据库存储知识，独立架构web站点，理解web网站开发；3. 熟悉WCF、webAPI等接口技术，理解通信机制与原理；4. 有大数据计算和推送算法经验；5. 熟悉负载均衡、分布式部署等网站部署相关知识。优先条件：有学术领域相关经验者优先
C#,：1、国家统招211本科以上学历，计算机相关专业优先；具有1年以上U3D引擎开发经验；2、熟悉Unity3D引擎架构设计； 熟悉C\C#\C++语言及面向对象编程、具有严谨的逻辑思维能力；3、熟悉相关的基本算法，例如物理算法等； 熟悉计算机图形学，了解Unity图形处理流程，做过Unity渲染优化相关工作；4、热爱生活、热爱游戏，对玩游戏和做游戏充满激情，并渴望做出成功的游戏
C#,：• 本科及以上学历，硕士学历优先，计算机、人机交互等相关专业；• 3年以上Unity开发经验，有AR/VR眼镜经验者优先；• 熟悉Android平台开发，扎实的C# 语言功底和良好的编程习惯；• 扎实的技术功底和广泛的技术涉猎，如计算机图形学、算法、传感器技术等；• 具有较强的沟通、合作能力，极强的分析问题和解决问题的能力；• 对科技行业有激情和使命感，?致力于创造**的未来AR体验。
C#,：1.熟练使用Unity3D，精通C#语言，有良好的编码规范。2.熟练使用FGUI及UGUI。3.熟悉游戏中常用算法、数据结构、3d图形学知识。4.3年以上U3D开发经验，至少有一款成功上线游戏开发经验。5.有责任心，良好的沟通能力和团队协作能力，善于独立解决问题的能力。
C#,：1.英语六级以上，计算机专业优先。2.大专以上学历，1年以上相关工作经验。3.对API接口有一定了解。4.有较强的学习能力，沟通能力强，责任心强。
C#,：1.英语六级以上，计算机专业优先。2.大专以上学历，1年以上相关工作经验。3.对API接口有一定了解。4.有较强的学习能力，沟通能力强，责任心强。
C#,：1.本科及以上学历，2年以上U3D游戏开发经验；2.熟练掌握C#，至少熟悉一门脚本语言，良好的数据结构和算法基础；3.具备优秀的学习能力，对游戏开发充满热情，能够与他人良好配合、协作；4.有国际化版本开发经验者优先。
C#,：1. 本科及以上学历，3年以上U3D游戏开发经验；2. 熟练掌握C#，至少熟悉一门脚本语言，良好的数据结构和算法基础；3. 熟练掌握ulua，xlua等至少一种常用的热更新架构；4. 熟悉NGUI/UGUI其中至少一种；5. 熟悉各个不同版本iOS/Android特点、机型适配、UI布局优化、性能优化等；6. 熟悉U3D引擎特性，有优化意识，懂得渲染，内存管理，包体控制等优化方法；7. 具备优秀的学习能力，对游戏开发充满热情，能够与他人良好配合、协作；8. 有国际化版本开发经验者优先。岗位职责：1. 负责U3D手游客户端游戏玩法和功能模块的开发；2. 负责游戏开发过程中所使用的各种工具的开发；3. 负责游戏的基本性能优化；4. 负责国际版特性需求开发；5. 负责游戏相关工具的开发。
C#,:1.Unity3D两年以上开发经验2.熟练掌握C#或其它面向对象语言。了解常用Unity3D插件。3. 熟悉常用算法和设计模式，并能灵活运用4.熟悉Object-c语言及XCode开发环境，熟悉iOS平台对接，了解Unity导出XCode工程及打包流程5.有Android开发经验.6.有sdk对接经验7.具有较好的沟通能力和团队合作精神，积极主动
C#,：1、非常热爱互联网及其相关技术；2、逻辑思考能力强，思维缜密，有责任心与时间观念；3、对软件测试领域，对发现、分析和解决问题有浓厚的兴趣；4、具有团队合作精神及良好的口头与书面的交流能力；5、精通C/C++或Java/C#/Perl/Python等程序设计语言；6、每周能保证4天实习时间，持续3个月以上。
C#,"：1. Good work experience in C# (not web development);2. Good ability in software testing, have experience in test design;3. Good debugging capability;4. Has good read/written communication in English;加分项：1. Be familiar UI automation is a plus;2. Be familiar PowerShell is a plus;3. Be familiar C++, Javascript is a plus;4. Be familiar network communication protocol is a plus."
C#,：1、计算机相关专业统招本科以上学历2、3年以上U3D游戏研发经验3、精通C#或java语言及面向对象编程、具有良好的代码风格，有扎实的计算机基础4、熟练使用NGUI或者UGUI5、有Android或ios相关经验开发经验优先6、有Shader开发经验优先考虑7、有成功上线游戏的完整开发过程优先考虑
C#,1.3年以上相关工作经验，计算机专业优先。2.精通C#，精通unity-3d平台开发，熟悉object c和java，3.熟悉iOS和android系统架构及相关技术。4.了解cocos2d和adobe air animate cc等平台开发，有能力修改两个平台的游戏源码者优先。5.熟悉游戏开发、上线、运营整体流程。6.集成过支付和登录以及广告SDK者优先。7.有较强的学习能力，能够快速学习新的游戏引擎平台和语言，能够快速适配新平台的SDK。8.对游戏行业充满热情，积极主动，踏实，代码质量高。
C#,1.3年以上相关工作经验，计算机专业优先。2.精通C#，精通unity-3d平台开发，熟悉object c和java，3.熟悉iOS和android系统架构及相关技术。4.了解cocos2d和adobe air animate cc等平台开发，有能力修改两个平台的游戏源码者优先。5.熟悉游戏开发、上线、运营整体流程。6.集成过支付和登录以及广告SDK者优先。7.有较强的学习能力，能够快速学习新的游戏引擎平台和语言，能够快速适配新平台的SDK。8.对游戏行业充满热情，积极主动，踏实，代码质量高。
C#,：1、本科以上学历，计算机专业优先。2、三年以上软件企业、互联网企业的IT开发经验，具有OA、ERP、CRM等大型信息系统开发经验优先；3、熟练掌握.Net框架和C#语言，热爱编程，具备技术钻研能力；4、具备解决问题的能力，对代码质量和软件工程质量自我要求高。
C#,：1. 本科及以上学历，计算机专业优先；2. 熟悉java/C++/C#等至少一种编程语言，有Shell使用经验，熟悉网络协议；3. 2年以上测试开发经验，1年以上开发经验；了解常用测试开源框架，掌握性能，接口，单元测试等测试方法；熟悉常用开发框架；4. 有测试框架、测试工具开发优先，理解web框架、分布式系统者尤佳；5. 熟悉敏捷测试、TDD、BDD模型，熟悉持续集成交付者优先；6. 良好的沟通能力，思路清晰，善于团队合作，能够承担工作压力，有很强的主动性；
C#,：1. 本科及以上学历，5年以上相关工作经验；2. 有微服务架构的地实际开发经验，精通Spring Cloud、Webapi、RESTful中至少一种；3、精通Java，熟悉Nodejs、Python、C#、C/C++中至少一种，有10w行以上规模商用软件或在线服务开发经验；4、熟悉项目管理方法、Docker技术和Devops等；5、熟悉数据库设计，有Oracle、MySql、PostgreSql、Redis等经验者优先；6、熟悉 Linux 平台的系统编程和常用命令，掌握某个云服务使用的优先；7、良好的沟通能力和团队协作能力，抗压能力强。
C#,：计算机或相关专业本科以上学历；三年以上测试相关经验；熟悉使用Java/ Python/C#/C++等编程语言中至少ー种；熟练掌握以下自动化测试方向中的至少一种； * Android/iOS UI 自动化：熟悉使用基于 UlAutomator、Instrumentation或UIAutomation、XCTesting 框架的工具中的一种或多种，如Appium等； * HTTP接口自动化: 熟悉使用pytest/unittest/TESTNG/ JUnit 中的至少ー种，编写过相关接口测试用例；有 Thrift 接口测试经验者优先； * 前端 Web H5 自动化：熱悉使用 Selenium/ Watir 等测试框架；了解持续集成、持续分发工具如 Jenkins 的配置与使用；有支付，收单，CRM等领域项目经验的优先；有项目管理经验者优先；独立编写过 UI/接口测试框架者优先；Github、Stack Overflow 突出者优先；极客优先。
C#,"：1. 5年以上游戏服务端开发经验;2. 熟练掌握一种以上静态类型语言(Java, C#, C++ 等);3. 熟练掌握一种以上动态类型语言(Python, Ruby, JavaScript 等);4. 熟悉一种以上数据库(Redis, MongoDB, MySQL等);5. 熟悉服务端部署环境, Linux, Shell等;6. 带领团队开发的经验，或有高负载, 高并发实践经验优先。"
C#,：1、计算机相关专业本科及以上学历；2、有五年以上游戏开发经验，精通C#、数据结构、多线程编程，熟悉设计模式，熟悉计算机原理、CPU、GPU架构；3、有扎实的数学基础；4、熟悉图形算法，至少掌握一种Shader语言；5、有unity开发经验者优先。
C#,基本资格•2年以上软件开发经验•计算机科学/相关领域的学士学位或同等工作经验•良好的英语读写口语表达能力•2 +以下技能：•具有面向对象编程的经验，包括Java，C ++，C＃或C，.NET•前端开发经验•后端开发经验•数据库•分布式编程优先资格•完整的堆叠经验•具有在敏捷开发环境中工作的经验。•具备有关整个软件开发生命周期的专业软件工程实践和最佳实践的知识，包括编码标准，代码审查，源代码管理，构建过程，测试和操作•具有分布式计算和企业级系统的经验•与用户，其他技术团队和高级管理层沟通以收集需求，描述软件产品功能，技术设计和产品策略的经验•热衷于解决复杂而有趣的问题•热衷于编写出色，简单，干净，高效的代码•团队合作良好，尊重并欢迎合作伙伴，业务利益相关者和技术专家的想法•自我指导，能够在高度创新和快节奏的环境中有效工作•热衷于构建复杂的系统，并具有可靠的交付高质量代码的能力•在许多不同技术中的动手专业知识，通常包括从前端用户界面到后端系统以及介于两者之间的所有点•在模棱两可的设计约束下具有可靠的工作能力•较强的书面和口头表达能力•在构建成功交付给客户的复杂软件系统方面发挥领导作用的经验•经验丰富的初级软件工程师，以提高他们的技能，使他们更有效，产品软件工程师•拥有影响团队中软件工程最佳实践的经验
C#,工程实现是游戏成功的基石。开发工程师将会参与游戏开发的各种领域，如游戏逻辑、图形图像、用户界面、用人工智能改进游戏。开发工程师需要在各种硬件受限的情况下解决前人从未解决的难题，创造出健硕的工程并交付给百万人使用。公司介绍：Source Technology 成立于 2016年，目标为创造下一代娱乐产品。成员来自EA、Smartisan、腾讯、完美世界、百度等游戏与互联网公司。公司获得 Matrix Partners、Bertelsmann、Zhen Fund 、Unity Ventures、Alpha Startups 等美元基金千万美元投资。工作职责：参与游戏工程开发的各个领域，如渲染质量、性能、用户界面、游戏逻辑等等编写鲁棒性与性能优秀的工程，与团队一同完成游戏开发与策划和运营团队协同工作，为游戏设计提供新的想法必要条件：热爱游戏扎实的计算机学科基础知识，包括算法、数据结构和设计模式拥有超过两年的 C# 编程经验和良好的编程习惯熟练掌握 Unity 引擎使用广泛了解游戏开发的不同领域，如图形图像、玩法、测试方法等等拥有计算机科学、数学或相关学士以上学位优秀的沟通能力加分项：完整参与过任意平台的游戏类产品并上线拥有 3ds max 或 Maya 的模型、材质、动画等模块完整使用经验拥有移动平台性能优化与兼容性调试经验超过 2年的 C++ 实际项目经验为开源项目社区如Github或Bitbucket贡献过代码需提交材料：个人简历个人项目代码样本
